minute,total_qps,mean_cpu,max_cpu,mean_latency,max_latency,n_tenants
511,967.5600000000001,56.0025,100.0,234.64249999999998,1427.31,8
512,963.92,55.84625,100.0,294.78625,1427.31,8
513,1035.17,58.97875,100.0,235.15625,1427.31,8
514,948.0899999999999,55.481249999999996,97.1,229.5375,1427.31,8
515,953.35,54.5925,96.63,231.4275,1427.31,8
516,971.77,55.13875,94.98,231.26,1427.31,8
517,1041.5,58.0875,100.0,392.84749999999997,1427.31,8
518,991.29,55.105,100.0,235.13875000000002,1427.31,8
519,1015.9599999999999,56.792500000000004,100.0,238.6875,1427.31,8
520,987.27,56.6875,95.57,243.52749999999997,1427.31,8
521,981.7,55.74125,100.0,233.51999999999998,1427.31,8
522,992.31,55.60375,96.72,241.47375,1427.31,8
523,1011.27,57.402499999999996,100.0,243.07750000000001,1427.31,8
524,1022.75,57.05625,98.67,245.01,1427.31,8
525,992.34,57.795,98.19,233.825,1427.31,8
526,1016.3,56.99125,100.0,237.45499999999998,1427.31,8
527,1028.85,58.30375,100.0,238.65124999999998,1427.31,8
528,1023.71,59.021249999999995,96.02,239.15499999999997,1427.31,8
529,1031.68,60.915,100.0,287.50124999999997,1427.31,8
530,1012.9300000000001,58.01125,100.0,234.78,1427.31,8
531,1023.43,57.83,97.94,245.89,1427.31,8
532,1024.87,56.95625,99.19,241.19875000000002,1427.31,8
533,1006.0699999999999,58.67375,95.89,233.7125,1427.31,8
534,1035.3,59.22625,100.0,242.56125,1427.31,8
535,1051.3899999999999,60.99375,100.0,242.20374999999999,1427.31,8
536,1020.91,57.981249999999996,97.85,246.135,1427.31,8
537,1020.49,60.09625,99.74,239.01125,1427.31,8
538,1034.59,59.5975,100.0,251.54,1427.31,8
539,1070.85,61.12625,97.7,246.24625,1427.31,8
540,1038.54,57.805,100.0,247.39875,1427.31,8
541,1062.38,60.18125,100.0,401.13,1427.31,8
542,1049.41,57.75375,100.0,244.025,1427.31,8
543,1050.97,60.575,100.0,242.17375,1427.31,8
544,1047.51,60.74875,100.0,265.76375,1427.31,8
545,1060.75,59.8975,100.0,398.915,1427.31,8
546,1060.25,61.978750000000005,99.61,398.81374999999997,1427.31,8
547,1096.71,60.02375,98.47,285.27125,1427.31,8
548,1068.73,59.22,100.0,395.86875,1427.31,8
549,1098.72,61.52625,100.0,402.09875,1427.31,8
550,1094.75,62.27125,100.0,283.9525,1427.31,8
551,1125.22,61.05,97.42,401.4,1427.31,8
552,1054.77,57.42625,96.41,254.23499999999999,1427.31,8
553,1088.3,61.3425,100.0,264.75374999999997,1427.31,8
554,1079.28,60.54875,100.0,399.325,1427.31,8
555,1104.42,61.45875,100.0,403.95,1427.31,8
556,1065.58,59.8075,99.98,258.03375,1427.31,8
557,1156.43,61.82625,100.0,251.69875,1427.31,8
558,1117.25,61.645,100.0,399.22999999999996,1427.31,8
559,1138.88,62.9925,100.0,402.0525,1427.31,8
560,1133.82,61.213750000000005,100.0,401.935,1427.31,8
561,1105.97,62.23125,99.72,254.11875,1427.31,8
562,1111.31,62.3775,99.36,281.0525,1427.31,8
563,1142.87,64.5675,100.0,414.2675,1427.31,8
564,1105.75,63.66875,100.0,321.72249999999997,1427.31,8
565,1121.6799999999998,64.0375,100.0,404.185,1427.31,8
566,1188.78,64.8,100.0,413.4975,1427.31,8
567,1166.38,63.87,100.0,405.95624999999995,1427.31,8
568,1136.31,64.97375,98.93,258.50874999999996,1427.31,8
569,1156.68,62.74375,100.0,408.08375,1427.31,8
570,1142.95,62.95875,100.0,406.11499999999995,1427.31,8
571,1128.55,64.52375,99.03,405.33,1427.31,8
572,1135.2,62.45125,100.0,402.8675,1427.31,8
573,1133.83,62.8675,99.7,405.6175,1427.31,8
574,1173.35,63.89125,100.0,412.8875,1427.31,8
575,1159.09,63.511250000000004,100.0,405.5825,1427.31,8
576,1157.25,62.012499999999996,100.0,407.31874999999997,1427.31,8
577,1129.33,61.77125,100.0,402.72749999999996,1427.31,8
578,1152.13,64.32000000000001,100.0,407.35749999999996,1427.31,8
579,1142.7,63.49125,99.38,410.0525,1427.31,8
580,1164.9,64.28999999999999,100.0,463.55375,1427.31,8
581,1173.65,63.7425,100.0,564.4525,1427.31,8
582,1176.77,63.265,100.0,564.91,1427.31,8
583,1202.6100000000001,64.19,100.0,567.3299999999999,1427.31,8
584,1181.4299999999998,64.4125,100.0,411.8125,1427.31,8
585,1190.02,65.3325,100.0,451.20875,1427.31,8
586,1182.78,65.1975,100.0,415.7625,1427.31,8
587,1168.76,63.59125,100.0,407.34375,1427.31,8
588,1194.59,63.8775,100.0,565.9225,1427.31,8
589,1188.46,64.605,100.0,407.275,1427.31,8
590,1203.6299999999999,64.81125,100.0,567.70875,1427.31,8
591,1180.03,63.973749999999995,100.0,420.615,1427.31,8
592,1204.99,63.24125,100.0,422.52375,1427.31,8
593,1226.5,65.5925,100.0,568.9237499999999,1427.31,8
594,1205.08,66.5125,100.0,418.41125,1427.31,8
595,1367.55,63.566250000000004,100.0,416.72375,1427.31,8
596,1376.8600000000001,64.23375,100.0,568.0649999999999,1427.31,8
597,1327.7,67.455,100.0,569.56125,1427.31,8
598,1239.84,64.64125,100.0,566.64375,1427.31,8
599,1246.24,64.66125,100.0,566.8675,1427.31,8
600,1317.19,68.45625,100.0,570.12,1427.31,8
601,1287.6299999999999,66.77,100.0,569.9175,1427.31,8
602,1371.3200000000002,65.83625,100.0,570.18375,1427.31,8
603,1325.47,66.23125,100.0,569.1587499999999,1427.31,8
604,1304.56,65.86125,100.0,568.1899999999999,1427.31,8
605,1347.65,63.28,100.0,570.3462499999999,1427.31,8
606,1314.18,69.99375,99.74,572.93625,1427.31,8
607,1314.45,67.135,100.0,570.305,1427.31,8
608,1272.84,67.8625,100.0,569.91625,1427.31,8
609,1274.15,66.91125,100.0,570.14,1427.31,8
610,1262.41,67.33125,100.0,569.6637499999999,1427.31,8
611,1243.75,66.41,100.0,459.525,1427.31,8
612,1257.51,66.26875,100.0,570.6925,1427.31,8
613,1261.73,65.50125,99.32,569.15125,1427.31,8
614,1289.67,67.18124999999999,100.0,574.4075,1427.31,8
615,1276.1499999999999,69.09,100.0,573.3974999999999,1427.31,8
616,1284.65,65.02125,100.0,571.2875,1427.31,8
617,1260.98,66.21125,100.0,570.2099999999999,1427.31,8
618,1239.4,66.62375,100.0,454.1975,1427.31,8
619,1267.84,65.67125,100.0,569.71375,1427.31,8
620,1292.28,68.11375,100.0,570.82375,1427.31,8
621,1299.38,67.07625,100.0,450.3425,1427.31,8
622,1268.31,67.2475,98.34,570.04,1427.31,8
623,1315.61,66.47375,100.0,572.19125,1427.31,8
624,1343.47,67.6475,100.0,573.25375,1427.31,8
625,1304.05,68.11375,100.0,570.9925,1427.31,8
626,1313.07,67.15375,100.0,569.4325,1427.31,8
627,1335.68,66.735,99.23,571.21625,1427.31,8
628,1329.96,68.2775,100.0,576.04625,1427.31,8
629,1317.6499999999999,66.1575,97.03,572.0925,1427.31,8
630,1302.2,68.70875,100.0,572.33375,1427.31,8
631,1292.48,68.52625,100.0,569.8462499999999,1427.31,8
632,1281.66,67.3175,100.0,573.6075,1427.31,8
633,1309.97,67.1575,100.0,572.03125,1427.31,8
634,1324.3300000000002,67.50625000000001,100.0,572.9575,1427.31,8
635,1294.83,68.11,100.0,571.7075,1427.31,8
636,1329.28,67.01,100.0,572.04,1427.31,8
637,1333.93,66.265,100.0,570.5975,1427.31,8
638,1334.3,68.76875,100.0,572.90625,1427.31,8
639,1327.95,66.7775,100.0,573.9375,1427.31,8
640,1391.78,66.245,100.0,574.82375,1427.31,8
641,1367.56,69.09625,100.0,574.3462499999999,1427.31,8
642,1386.26,69.445,100.0,576.4449999999999,1427.31,8
643,1338.94,67.96875,100.0,572.79125,1427.31,8
644,1380.73,70.1375,100.0,575.365,1427.31,8
645,1346.92,68.22375,99.23,573.5699999999999,1427.31,8
646,1341.45,68.32375,97.37,573.345,1427.31,8
647,1366.86,68.77125,98.67,574.49,1427.31,8
648,1350.89,67.54125,100.0,573.43625,1427.31,8
649,1335.08,68.7175,100.0,573.19125,1427.31,8
650,1357.97,68.0125,100.0,572.09125,1427.31,8
651,1331.8,65.775,100.0,573.40375,1427.31,8
652,1420.66,69.99249999999999,98.35,579.58625,1427.31,8
653,1364.85,68.11,100.0,574.8575,1427.31,8
654,1410.69,69.38250000000001,100.0,578.265,1427.31,8
655,1373.57,68.27875,100.0,578.4549999999999,1427.31,8
656,1356.25,68.5825,100.0,577.7125,1427.31,8
657,1365.45,68.64125,100.0,576.9712499999999,1427.31,8
658,1365.29,69.0375,99.42,577.2075,1427.31,8
659,1378.22,68.4125,99.64,577.81875,1427.31,8
660,1387.54,71.49625,100.0,579.8425,1427.31,8
661,1410.88,71.755,100.0,578.6875,1427.31,8
662,1402.24,70.3425,100.0,575.4025,1427.31,8
663,1383.75,70.33375,100.0,581.4575,1427.31,8
664,1391.69,67.5525,96.91,575.0875,1427.31,8
665,1429.84,71.43625,100.0,582.41625,1427.31,8
666,1396.66,68.39375,99.75,576.3824999999999,1427.31,8
667,1383.66,69.61875,100.0,581.9775,1427.31,8
668,1394.36,69.14625,100.0,578.1175,1427.31,8
669,1370.8,68.24375,97.95,576.9762499999999,1427.31,8
670,1389.97,67.49125000000001,99.87,577.0675,1427.31,8
671,1412.58,70.38625,100.0,582.58875,1427.31,8
672,1397.69,70.11749999999999,100.0,593.94125,1427.31,8
673,1410.32,70.5125,100.0,594.9175,1427.31,8
674,1392.0,69.23125,100.0,586.56625,1427.31,8
675,1428.56,69.54875,99.1,585.0675,1427.31,8
676,1424.7,68.86375,100.0,582.7624999999999,1427.31,8
677,1426.09,69.58,100.0,586.3725,1427.31,8
678,1453.72,70.44125,100.0,586.775,1427.31,8
679,1436.1200000000001,71.4675,100.0,667.89125,1427.31,8
680,1425.11,69.27625,100.0,578.2325,1427.31,8
681,1461.45,69.1275,100.0,588.965,1427.31,8
682,1449.14,71.35125,100.0,589.4,1427.31,8
683,1451.93,69.4025,100.0,585.405,1427.31,8
684,1411.96,68.07125,100.0,580.96625,1427.31,8
685,1441.26,68.30625,96.39,585.4825,1427.31,8
686,1429.69,70.64375,100.0,582.7975,1427.31,8
687,1444.8999999999999,69.50875,100.0,586.27875,1427.31,8
688,1421.81,71.76125,100.0,594.52875,1427.31,8
689,1504.1299999999999,69.885,100.0,582.9599999999999,1427.31,8
690,1491.24,72.3225,100.0,587.4449999999999,1427.31,8
691,1487.71,70.34875,99.32,582.49375,1427.31,8
692,1457.87,70.01375,100.0,601.33,1427.31,8
693,1454.08,69.8475,100.0,583.3774999999999,1427.31,8
694,1449.56,70.32625,99.32,583.5637499999999,1427.31,8
695,1537.8,70.6825,100.0,606.645,1427.31,8
696,1498.03,69.90625,100.0,584.5225,1427.31,8
697,1472.73,70.64625,100.0,737.7225,1427.31,8
698,1480.72,69.70875,100.0,596.5074999999999,1427.31,8
699,1451.13,70.185,100.0,582.9775,1427.31,8
700,1475.37,67.99625,100.0,583.1899999999999,1427.31,8
701,1452.1599999999999,68.6125,100.0,580.65625,1427.31,8
702,1462.22,70.91875,100.0,586.055,1427.31,8
703,1468.0,71.89125,100.0,589.68125,1427.31,8
704,1451.69,71.1675,100.0,590.03,1427.31,8
705,1483.68,70.5875,100.0,597.76125,1427.31,8
706,1442.6299999999999,69.855,100.0,737.71375,1427.31,8
707,1476.83,70.43,100.0,609.1012499999999,1427.31,8
708,1479.54,70.66125,100.0,605.83375,1427.31,8
709,1471.13,69.86625000000001,97.68,581.415,1427.31,8
710,1476.39,69.295,99.0,586.7574999999999,1427.31,8
711,1484.63,71.2975,100.0,739.65125,1427.31,8
712,1493.25,70.78375,100.0,738.29,1427.31,8
713,1497.8799999999999,70.945,100.0,601.76625,1427.31,8
714,1659.3600000000001,71.5175,100.0,619.92,1427.31,8
715,1640.43,71.88625,100.0,602.93375,1427.31,8
716,1606.51,72.0925,100.0,598.015,1427.31,8
717,1556.06,70.42375,100.0,603.9124999999999,1427.31,8
718,1518.77,72.3075,100.0,581.9237499999999,1427.31,8
719,1499.61,72.75875,100.0,592.9525,1427.31,8
720,1519.67,72.53125,100.0,739.44625,1427.31,8
721,1536.59,75.2175,100.0,742.17,1427.31,8
722,1538.3400000000001,73.77,100.0,610.3125,1427.31,8
723,1523.52,72.16875,100.0,739.96625,1427.31,8
724,1506.52,73.83875,100.0,738.98375,1427.31,8
725,1528.3799999999999,72.51625,100.0,653.5074999999999,1427.31,8
726,1499.1,70.93,100.0,738.70875,1427.31,8
727,1495.37,71.8425,99.81,739.43375,1427.31,8
728,1510.46,71.5625,100.0,739.845,1427.31,8
729,1519.03,72.68875,100.0,739.70625,1427.31,8
730,1520.06,70.77374999999999,100.0,738.63125,1427.31,8
731,1545.97,72.15625,100.0,739.8249999999999,1427.31,8
732,1506.76,72.82625,100.0,738.6737499999999,1427.31,8
733,1526.8100000000002,72.59375,100.0,738.535,1427.31,8
734,1534.37,73.80625,100.0,739.3774999999999,1427.31,8
735,1552.24,72.205,100.0,738.80625,1427.31,8
736,1549.26,71.76125,100.0,739.285,1427.31,8
737,1552.86,72.62375,100.0,740.48,1427.31,8
738,1531.23,71.735,100.0,739.57625,1427.31,8
739,1527.7,72.9275,100.0,740.06,1427.31,8
740,1530.27,73.6875,100.0,738.90375,1427.31,8
741,1530.55,71.8175,100.0,739.70625,1427.31,8
742,1529.69,71.14625,100.0,740.49375,1427.31,8
743,1514.07,71.39999999999999,100.0,603.75,1427.31,8
744,1653.08,71.46875,100.0,740.2774999999999,1427.31,8
745,1584.63,72.4575,100.0,739.2049999999999,1427.31,8
746,1575.07,72.45625,100.0,738.6374999999999,1427.31,8
747,1565.93,72.5525,100.0,740.2825,1427.31,8
748,1579.41,72.60125000000001,100.0,741.685,1427.31,8
749,1646.48,72.1625,100.0,740.6324999999999,1427.31,8
750,1602.27,72.375,100.0,739.88875,1427.31,8
751,1583.3700000000001,73.185,99.64,620.18125,1427.31,8
752,1584.3000000000002,72.03625,100.0,740.1175,1427.31,8
753,1571.21,73.32125,100.0,740.79125,1427.31,8
754,1543.46,70.8975,98.79,740.3075,1427.31,8
755,1574.3,73.68875,100.0,740.26875,1427.31,8
756,1563.84,73.005,100.0,740.8462499999999,1427.31,8
757,1556.04,72.87625,100.0,740.00375,1427.31,8
758,1529.95,70.24125,100.0,739.83625,1427.31,8
759,1560.05,73.34375,100.0,740.1099999999999,1427.31,8
760,1561.32,71.7075,98.73,741.785,1427.31,8
761,1594.85,74.53875,100.0,741.77,1427.31,8
762,1583.22,71.82125,100.0,740.53625,1427.31,8
763,1580.08,73.13125,100.0,741.5074999999999,1427.31,8
764,1578.28,72.14375,100.0,739.995,1427.31,8
765,1601.2,71.62875,100.0,740.9675,1427.31,8
766,1571.77,72.065,100.0,742.0525,1427.31,8
767,1573.81,72.62875,98.52,741.00125,1427.31,8
768,1566.95,71.29625,100.0,741.50625,1427.31,8
769,1571.24,72.81125,100.0,740.41,1427.31,8
770,1553.44,72.115,100.0,739.7175,1427.31,8
771,1549.3500000000001,72.93875,100.0,739.52625,1427.31,8
772,1546.91,70.03875000000001,100.0,740.35625,1427.31,8
773,1581.55,72.68125,100.0,740.9975,1427.31,8
774,1592.52,72.38625,100.0,740.4525,1427.31,8
775,1578.19,72.49375,100.0,739.25,1427.31,8
776,1581.95,72.34375,100.0,740.535,1427.31,8
777,1555.9,71.935,100.0,740.3237499999999,1427.31,8
778,1608.77,72.47875,100.0,740.6025,1427.31,8
779,1592.04,71.1825,100.0,740.3137499999999,1427.31,8
780,1579.23,71.87875,100.0,740.80125,1427.31,8
781,1573.68,72.86,100.0,740.46625,1427.31,8
782,1600.1599999999999,72.065,100.0,741.665,1427.31,8
783,1571.29,72.79125,100.0,741.05,1427.31,8
784,1546.74,72.1675,100.0,739.485,1427.31,8
785,1593.37,72.8225,100.0,742.5537499999999,1427.31,8
786,1553.41,73.16875,100.0,739.97375,1427.31,8
787,1573.4099999999999,72.3775,98.49,742.375,1427.31,8
788,1580.5500000000002,72.9075,100.0,741.3225,1427.31,8
789,1580.93,72.7,100.0,741.3625,1427.31,8
790,1576.22,73.5,100.0,741.2774999999999,1427.31,8
791,1570.1299999999999,72.2825,100.0,740.77625,1427.31,8
792,1600.7,73.3775,99.28,743.405,1427.31,8
793,1603.46,71.73125,100.0,740.79625,1427.31,8
794,1607.75,73.365,100.0,741.24375,1427.31,8
795,1595.17,72.26125,100.0,741.64625,1427.31,8
796,1570.63,72.38,100.0,740.70625,1427.31,8
797,1572.79,70.50125,100.0,740.8462499999999,1427.31,8
798,1572.39,73.39,100.0,630.82875,1427.31,8
799,1589.96,73.55375000000001,100.0,741.09125,1427.31,8
800,1605.11,73.60249999999999,100.0,741.70125,1427.31,8
801,1594.83,70.13875,100.0,740.86875,1427.31,8
802,1601.61,73.36749999999999,100.0,741.44875,1427.31,8
803,1651.02,74.2575,100.0,742.5799999999999,1427.31,8
804,1625.0500000000002,74.4,100.0,742.76875,1427.31,8
805,1591.24,73.27125,100.0,742.9275,1427.31,8
806,1635.51,73.69375,100.0,742.1975,1427.31,8
807,1561.94,74.49875,100.0,742.3774999999999,1427.31,8
808,1602.17,72.33125,100.0,740.7049999999999,1427.31,8
809,1611.84,74.03875000000001,100.0,740.8525,1427.31,8
810,1608.71,72.5975,100.0,740.80625,1427.31,8
811,1586.29,72.34875,100.0,741.0637499999999,1427.31,8
812,1604.49,72.61875,100.0,742.28,1427.31,8
813,1648.79,75.38125,100.0,744.78,1427.31,8
814,1617.22,75.115,100.0,742.6012499999999,1427.31,8
815,1618.13,72.4225,99.49,740.89125,1427.31,8
816,1596.97,72.6125,100.0,742.95625,1427.31,8
817,1600.95,73.42875,100.0,741.8762499999999,1427.31,8
818,1603.03,73.14625000000001,100.0,742.05125,1427.31,8
819,1621.17,73.38875,100.0,742.46375,1427.31,8
820,1572.3500000000001,72.935,100.0,741.00875,1427.31,8
821,1618.56,71.6725,100.0,740.09875,1427.31,8
822,1605.39,72.385,100.0,741.48375,1427.31,8
823,1595.74,72.65,100.0,739.975,1427.31,8
824,1600.72,73.7125,100.0,743.52375,1427.31,8
825,1599.65,73.08375,100.0,740.7225,1427.31,8
826,1614.84,73.24875,100.0,742.75375,1427.31,8
827,1637.86,72.35875,100.0,741.06,1427.31,8
828,1608.02,72.06375,100.0,744.165,1427.31,8
829,1616.7,73.4575,99.31,741.9925,1427.31,8
830,1601.8,74.35375,100.0,741.9175,1427.31,8
831,1621.37,72.58,100.0,741.40625,1427.31,8
832,1618.24,72.60875,100.0,741.6949999999999,1427.31,8
833,1587.89,72.9075,100.0,740.5475,1427.31,8
834,1623.77,73.94,100.0,741.0437499999999,1427.31,8
835,1597.29,74.215,100.0,742.64,1427.31,8
836,1606.4099999999999,73.02,100.0,740.98,1427.31,8
837,1599.52,73.0225,100.0,740.83875,1427.31,8
838,1592.54,73.0275,100.0,741.77625,1427.31,8
839,1589.1299999999999,74.60625,100.0,657.09875,1427.31,8
840,1600.6299999999999,75.74374999999999,100.0,748.84125,1427.31,8
841,1607.98,72.37625,100.0,741.6887499999999,1427.31,8
842,1650.74,74.14,100.0,745.1687499999999,1427.31,8
843,1610.8600000000001,72.9625,100.0,741.55625,1427.31,8
844,1589.51,72.3525,100.0,741.3375,1427.31,8
845,1627.07,72.50125,100.0,741.7262499999999,1427.31,8
846,1624.19,73.69875,100.0,740.28,1427.31,8
847,1605.69,73.0225,100.0,741.4387499999999,1427.31,8
848,1625.25,73.77,100.0,741.7524999999999,1427.31,8
849,1618.65,71.8625,99.4,742.28125,1427.31,8
850,1618.05,71.99875,100.0,741.0324999999999,1427.31,8
851,1587.51,73.0475,100.0,740.7275,1427.31,8
852,1601.4,72.6525,100.0,742.03125,1427.31,8
853,1579.65,72.2175,100.0,741.9749999999999,1427.31,8
854,1600.98,73.21,100.0,742.10875,1427.31,8
855,1627.31,73.19625,100.0,742.005,1427.31,8
856,1671.29,76.68125,100.0,748.6987499999999,1427.31,8
857,1637.6000000000001,75.7075,100.0,743.3462499999999,1427.31,8
858,1635.19,74.64750000000001,100.0,741.61875,1427.31,8
859,1672.34,73.77625,99.14,743.6975,1427.31,8
860,1651.26,71.68375,98.59,743.21625,1427.31,8
861,1663.17,74.44,98.49,746.19875,1427.31,8
862,1629.76,72.69875,100.0,744.2837499999999,1427.31,8
863,1623.16,73.7925,100.0,742.30125,1427.31,8
864,1600.03,73.43625,100.0,742.52,1427.31,8
865,1626.06,74.165,100.0,741.9575,1427.31,8
866,1576.75,73.57,100.0,740.5699999999999,1427.31,8
867,1591.94,73.4725,100.0,741.69125,1427.31,8
868,1588.66,72.36375,100.0,740.885,1427.31,8
869,1616.73,73.96,100.0,742.26125,1427.31,8
870,1612.18,72.89875,100.0,741.9275,1427.31,8
871,1584.5600000000002,74.275,100.0,742.2175,1427.31,8
872,1592.54,73.07124999999999,100.0,740.65625,1427.31,8
873,1720.02,73.175,100.0,740.7425,1427.31,8
874,1689.96,71.20375,100.0,740.1025,1427.31,8
875,1669.82,71.4775,100.0,740.9074999999999,1427.31,8
876,1643.5700000000002,72.73,100.0,739.71625,1427.31,8
877,1608.99,72.35875,100.0,740.53125,1427.31,8
878,1605.6000000000001,72.29625,100.0,741.95125,1427.31,8
879,1580.7,73.9875,100.0,742.3087499999999,1427.31,8
880,1635.41,73.9125,100.0,742.935,1427.31,8
881,1608.02,72.37375,100.0,742.6,1427.31,8
882,1595.64,73.9425,100.0,741.25375,1427.31,8
883,1598.66,72.3,100.0,740.88,1427.31,8
884,1577.52,73.7025,100.0,740.38,1427.31,8
885,1589.68,71.88625,100.0,742.20125,1427.31,8
886,1591.19,73.405,100.0,742.9725,1427.31,8
887,1568.31,73.29125,100.0,740.94875,1427.31,8
888,1592.72,72.0,97.91,740.8199999999999,1427.31,8
889,1618.3799999999999,73.53375,100.0,741.66625,1427.31,8
890,1595.12,73.44500000000001,100.0,741.2212499999999,1427.31,8
891,1591.38,72.36375,100.0,741.5387499999999,1427.31,8
892,1590.73,72.84125,100.0,742.43625,1427.31,8
893,1603.82,72.82,100.0,740.0475,1427.31,8
894,1560.77,72.15375,100.0,741.2175,1427.31,8
895,1573.94,73.45,100.0,740.4925,1427.31,8
896,1572.83,70.54,100.0,740.9712499999999,1427.31,8
897,1610.55,73.56,100.0,741.3562499999999,1427.31,8
898,1569.1,73.01375,100.0,740.29125,1427.31,8
899,1620.38,74.925,100.0,744.05,1427.31,8
900,1598.76,75.63875,100.0,743.9237499999999,1427.31,8
901,1582.31,73.38125000000001,100.0,740.69125,1427.31,8
902,1600.64,71.895,100.0,742.6175,1427.31,8
903,1597.69,72.7225,100.0,743.6075,1427.31,8
904,1565.72,73.585,100.0,743.2449999999999,1427.31,8
905,1593.41,74.9675,100.0,743.43,1427.31,8
906,1596.1399999999999,73.5175,100.0,741.4599999999999,1427.31,8
907,1595.71,73.90875,100.0,741.63,1427.31,8
908,1589.59,71.05125,100.0,740.3712499999999,1427.31,8
909,1585.24,72.34125,100.0,742.2075,1427.31,8
910,1566.31,74.26125,100.0,741.90125,1427.31,8
911,1572.02,72.63374999999999,100.0,741.94625,1427.31,8
912,1548.02,73.1875,100.0,740.265,1427.31,8
913,1560.67,71.54375,99.57,740.7225,1427.31,8
914,1582.97,71.02625,100.0,740.1112499999999,1427.31,8
915,1523.94,72.1775,100.0,644.2325,1427.31,8
916,1556.08,72.52375,100.0,740.2199999999999,1427.31,8
917,1555.07,71.14125,100.0,741.02625,1427.31,8
918,1576.83,72.695,100.0,740.26125,1427.31,8
919,1580.03,71.90625,100.0,740.17,1427.31,8
920,1603.72,74.10625,100.0,775.26125,1427.31,8
921,1580.76,74.60249999999999,100.0,751.0537499999999,1427.31,8
922,1569.5,73.5925,99.97,744.45125,1427.31,8
923,1587.04,72.51375,99.79,742.5975,1427.31,8
924,1566.34,73.7975,100.0,741.3087499999999,1427.31,8
925,1559.99,72.7075,100.0,739.74375,1427.31,8
926,1548.85,72.6275,100.0,740.5337499999999,1427.31,8
927,1555.38,71.54625,97.86,740.6062499999999,1427.31,8
928,1540.65,72.26125,100.0,739.48,1427.31,8
929,1529.18,72.5725,100.0,620.88375,1427.31,8
930,1547.14,71.31,100.0,740.2837499999999,1427.31,8
931,1593.39,71.36625000000001,100.0,740.0,1427.31,8
932,1513.88,73.07875,100.0,738.50875,1427.31,8
933,1546.2,70.26125,100.0,739.93375,1427.31,8
934,1558.01,74.2625,100.0,741.32125,1427.31,8
935,1639.88,74.225,100.0,741.80625,1427.31,8
936,1590.2,72.575,100.0,739.7624999999999,1427.31,8
937,1569.05,72.85375,100.0,740.135,1427.31,8
938,1561.3799999999999,71.36375,100.0,739.45625,1427.31,8
939,1510.52,72.2775,100.0,738.31375,1427.31,8
940,1521.86,72.55875,100.0,738.9425,1427.31,8
941,1521.93,72.3425,100.0,739.6787499999999,1427.31,8
942,1532.34,71.9425,100.0,739.9725,1427.31,8
943,1509.8200000000002,71.4775,100.0,635.96125,1427.31,8
